verwijde	nloorsp	commenta	lrsID	nedespel	hduispel	jaarnl	herknl	oorsprnl	nedecog	hduitcog	nedetran	hduitran	herkhdui	oorsphdui
 	 	 	 	zuigen	saugen	1201	1	1	 	 	z9yG@n	 	1	1
 	 	 	 	suiker	zucker	1253	6	2	 	 	s9yk@r	`	5	2
 	 	 	 	gezond	gesund	901	1	1	 	 	G@zOnt	 	1	1
 	zonder	 	 	zonder	ohne	901	1	1	 	 	zOnd@r	 	1	1
 	sedert	 	 	sedert	seit	1293	1	1	 	 	se:d@rt	 	1	1
 	sinds	 	 	sinds	seit	1808	1	1	 	 	sIns	 	1	1
 	soevereiniteit	souverein	 	soevereiniteit	souveränität	1265	6	2	 	 	suv@rEinitEit	 	6	2
 	zwak	 	 	zwak	schwach	1451	1	1	 	 	zwAk	 	1	1
 	 	 	 	zorgen	sorgen für	901	1	1	 	 	zOrG@n	 	1	1
 	bezorgdheid	zorg	 	bezorgdheid	besorgtheit	901	1	1	 	 	b@zOrxthEit	 	1	1
 	 	 	 	zwart	schwarz	1220	1	1	 	 	zwArt	 	1	1
 	 	 	 	zweven	schweben	1370	1	1	 	 	zwe:v@n	 	1	1
 	zwaar	 	 	zwaar	schwer	1220	1	1	 	 	zwa:r	 	1	1
 	 	 	 	zwemmen	schwimmen	1201	1	1	 	 	zwEm@n	 	1	1
 	 	zwemmen	 	zwembad	schwimmbad	1201	1	1	 	 	zwEmbAt	 	1	1
 	succesvol!	succes	 	succesvol!	erfolgreich	1619	6	2	 	 	syksesfOl	 	1	1
 	subsidiariteitbeginsel	subsidiair	 	subsidiariteitbeginsel	subsidiaritätsprinzip	1830	6	2	 	 	sYpsidiaritEitsb@GIn	 	6	2
 	subsidie	 	 	subsidie	subvention	1586	2	3	 	 	sYpsidi	 	2	2
 	service!	 	 	service!	service	1824	7	2	 	 	sYrv@s	 	6	2
 	 	 	 	zus	schwester	1200	1	1	 	 	zYs	 	1	1
 	 	bijwoord van graad	 	te	zu	1236	1	1	 	 	t@	 	1	1
 	 	 	 	te	zu	901	1	1	 	 	t@	 	1	1
 	te	 	 	te	zu	1236	1	1	 	 	t@	 	1	1
 	te	 	 	te	zu	901	1	1	 	 	t@	 	1	1
 	herinner	 	 	herinneren	erinnern	1644	8	1	 	 	hErIn@r@n	 	1	1
 	herinneren	 	 	herinneren	erinnern	1644	8	9	 	 	hErIn@rj@	 	1	1
 	 	voor	 	tevoren	zuvor	901	1	1	 	 	t@vo:r@n	 	1	1
 	 	vrede	 	tevreden	zufrieden	1265	1	1	 	 	t@vre:d@n	 	1	1
 	tevreden!	vrede	 	tevreden!	zufrieden	1265	1	1	 	 	t@vre:d@n	 	1	1
 	elkaar!	 	 	samen!	zusammen	1200	1	1	 	 	sa:m@n	 	1	1
 	samen!	 	 	samen!	zusammen	1200	1	1	 	 	sa:m@n	 	1	1
 	tekort	kort	 	tekort	mangel	1200	2	2	 	 	t@kOrt	 	2	3
 	 	minst	 	tenminste	zumindest	1285	1	1	 	 	tEnmInst@	 	1	1
 	tegemoet	ontmoeten	 	tegemoet	entgegen	1265	1	1	 	 	t@G@mut	 	1	1
 	 	 	 	tentoonstelling	ausstellung	1807	1	1	 	 	tEnto:nstElIN	 	1	1
 	terrein	 	 	terrein	terrain	1809	6	2	 	 	tErEin	 	6	2
 	 	recht	 	terecht	mit recht	901	1	1	 	 	t@rExt	 	1	1
 	terecht	recht	 	terecht	richtig	901	1	1	 	 	t@rExt	 	1	1
 	terecht!	recht	 	terecht!	mit recht	901	1	1	 	 	t@rExt	 	1	1
 	toe	 	 	toe	zu	901	1	1	 	 	tu	 	1	1
 	taak	 	 	taak	aufgabe	1563	6	2	 	 	ta:k	 	1	1
 	taal	 	 	taal	sprache	1220	1	1	 	 	ta:l	 	1	1
 	toebehoren!	behoren	 	toebehoren!	gehören zu	1250	1	1	 	 	tub@ho:r@n	 	1	1
 	 	 	 	meevallen	die Erwartungen übertreffen	901	1	1	 	 	me:vAl@n	 	1	1
 	 	toeval	 	toevallig	zufällig	1350	1	1	 	 	tuvAl@x	 	1	1
 	 	gelijk	 	tegelijk	zugleich	901	1	1	 	 	t@G@lEik	 	1	1
 	tegelijkertijd	gelijk	 	tegelijkertijd	gleichzeitig	901	1	1	 	 	t@G@lEik@rtEit	 	1	1
 	toegang	gang	 	toegang	zugang	1181	1	1	 	 	tuGAN	 	1	1
 	toegeven	geven	 	toegeven	zugeben	901	1	1	 	 	tuGe:v@n	 	1	1
 	 	geven	 	toegeven	nachgeben	901	1	1	 	 	tuGe:v@n	 	1	1
 	kennen	kennen	 	toekennen	zuerkennen	901	1	1	 	 	tukEn@n	 	1	1
 	ken_toe	 	 	toekennen	zusprechen	901	1	1	 	 	tukEn@n	 	1	1
 	komende!	komen	 	komend!	kommend	901	1	1	 	 	ko:m@nt	 	1	1
 	 	komen	 	toekomen	zukommen	901	1	1	 	 	tukOm@n	 	1	1
 	toekomst	komen	 	toekomst	zukunft	901	1	1	 	 	tukOmst	 	1	1
 	toekomstig	komen	 	toekomstig	zukünftig	901	1	1	 	 	tukOmst@x	 	1	1
 	laat_toe	laten	 	toelaten	zulassen	1236	1	1	 	 	tula:t@n	 	1	1
 	neem_toe	nemen	 	toenemen	zunehmen	901	1	1	 	 	tune:m@n	 	1	1
 	 	 	 	danken	danken	1201	1	1	 	 	dANk@n	 	1	1
 	dank	 	 	dank	dank	901	1	1	 	 	dANk	 	1	1
 	blij	 	 	dankbaar	dankbar	901	1	1	 	 	dANkba:r	 	1	1
 	dankzij	 	 	dankzij	dank	1764	1	1	 	 	dANKsEi	 	1	1
 	passen	passen	 	toepassen	anwenden	1350	6	2	 	 	tupAs@n	 	1	1
 	toepassing	passen	 	toepassing	anwendung	1350	6	2	 	 	tupAsIN	 	1	1
 	bereiden	 	 	voorbereiden	vorbereiten	1285	1	1	 	 	vo:rb@rEid@n	 	1	1
 	zien	zien	 	toezien	zusehen	1200	1	1	 	 	tuzin	 	1	1
 	zie_toe	 	 	toezien	zusehen	1200	1	1	 	 	tuzin	 	1	1
 	toestand	 	 	toestand	zustand	1648	8	1	 	 	tustAnt	 	1	1
 	voeg_toe	voegen	 	toevoegen	zufügen	1201	1	1	 	 	tuvuG@n	 	1	1
 	 	 	 	tachtig	achtzig	1277	1	1	 	 	tAxt@x	 	1	1
 	 	 	 	thee	tee	1637	4	5	 	 	te:	 	4	5
 	 	teken	 	tekenen	zeichnen	901	1	1	 	 	te:k@n@n	 	1	1
 	tevens	 	 	tevens	zugleich	1470	1	1	 	 	te:v@ns	 	1	1
 	tekst	 	 	tekst	text	1400	6	2	 	 	tEkst	 	2	2
 	 	 	 	tellen	zählen	901	1	1	 	 	tEl@n	 	1	1
 	tendens!	 	 	tendens!	tendenz	1824	8	2	 	 	tEndEns	 	6	2
 	 	 	 	tentamen	prüfung	1654	2	2	 	 	tEnta:m@n	 	6	2
 	termijn	 	 	termijn	termin	1226	2	2	 	 	tErmEin	 	2	2
 	technisch	 	 	technisch	technisch	1778	8	3	 	 	tExnis	 	2	3
 	zeer	 	 	zeer	sehr	901	1	1	 	 	ze:r	 	1	1
 	zeer	 	 	geweldig	gewaltig	 	1	1	 	 	ze:r	 	1	1
 	 	 	 	tijd	zeit	901	1	1	 	 	tEit	 	1	1
 	tijdschema	schema	 	tijdschema	zeitplan	1648	2	3	 	 	tEitsxema	 	6	2
 	 	 	 	televisie	fernsehen	1926	2	3	 	 	tIl@vizi	 	1	1
 	 	 	 	dun	dünn	1201	1	1	 	 	dYn	 	1	1
 	 	 	 	zwellen	schwellen	1201	1	1	 	 	zwEl@n	 	1	1
 	denken	 	 	denken	denken	901	1	1	 	 	dENk@n	 	1	1
 	 	 	 	vermoeden	vermuten	1254	1	1	 	 	v@rmud@n	 	1	1
 	 	 	 	typisch	typisch	1833	6	2	 	 	tipis	 	2	2
 	 	 	 	dicht	zu	1350	1	1	 	 	dIxt	 	1	1
 	dicht!	 	 	dichtbij	nahe	1286	1	1	 	 	dIxtbEi	 	1	1
 	 	 	 	donderdag	donnerstag	1257	1	1	 	 	dOnd@rdAx	 	1	1
 	 	twaalf	 	twaalfde	zwölfte	1220	1	1	 	 	twa:lfd@	 	1	1
 	interpreteren!	Russisch	 	tolken!	dolmetschen	1477	5	9	 	 	tOlk@n	 	5	9
 	 	 	 	twaalf	zwölf	1220	1	1	 	 	twa:lf	 	1	1
 	ton!	 	 	ton	tonne	1850	2	2	 	 	tOn	 	2	2
 	top	 	 	top	spitze	1287	1	1	 	 	tOp	 	1	1
 	 	 	 	tas	tasche	1291	1	1	 	 	tAs	 	1	1
 	 	 	 	tand	Zahn	1220	1	1	 	 	tAnt	 	1	1
 	 	 	 	trui	pullover	1877	6	2	 	 	tr9y	 	7	1
 	treden	 	 	treden	treten	901	1	1	 	 	tre:d@n	 	1	1
 	traditie	 	 	traditie	tradition	1553	6	2	 	 	traditsi	 	2	2
 	traditioneel	traditie	 	traditioneel	traditionell	1553	6	2	 	 	traditsjone:l	 	2	2
 	transparantie	 	 	transparantie	transparenz	1663	6	2	 	 	trAnsparAnsi	 	6	2
 	 	 	 	trouwen	heiraten	1285	1	1	 	 	trAuw@n	 	1	1
 	 	 	 	trouwens	übrigens	1541	1	1	 	 	trAuw@ns	 	1	1
 	trouwens	 	 	trouwens	übrigens	1541	1	1	 	 	trAuw@ns	 	1	1
 	trachten	 	 	trachten	versuchen	1265	2	2	 	 	trAxt@n	 	1	1
 	derde	drie	 	derde	dritte	1200	1	1	 	 	dErd@	 	1	1
 	treffen	 	 	treffen	treffen	1409	1	1	 	 	trEf@n	 	1	1
 	drie	 	 	drie	drei	1200	1	1	 	 	dri	 	1	1
 	 	 	 	trap	treppe	1236	1	1	 	 	trAp	 	1	1
 	 	 	 	triest	traurig	1553	6	2	 	 	trist	 	6	2
 	 	 	 	dertig	dreissig	1220	1	1	 	 	dErt@x	 	1	1
 	 	 	 	duwen	drücken	1285	1	1	 	 	dyw@n	 	1	1
 	transparant	 	 	transparant	transparent	1663	6	2	 	 	trAnsparAnt	 	6	2
 	door	 	 	door	durch	901	1	1	 	 	do:r	 	1	1
 	doorbreken	 	 	doorbreken	durchbrechen	1237	1	1	 	 	do:rbre:k@n	 	1	1
 	doordat	door	 	doordat	dadurch	901	1	1	 	 	do:rdAt	 	1	1
 	ga_door	gaan	 	doorgaan	weitergehen	901	1	1	 	 	do:rGa:n	 	1	1
 	 	 	 	tien	zehn	901	1	1	 	 	tin	 	1	1
 	 	tien	 	tiende	zehnte	901	1	1	 	 	tind@	 	1	1
 	 	 	 	tegen	gegen	1284	1	1	 	 	te:G@n	 	1	1
 	dient!	 	 	dienen!	dienen	901	1	1	 	 	din@n	 	1	1
 	 	komen	 	tegenkomen	begegnen	901	1	1	 	 	te:G@nko:m@n	 	1	1
 	dienstverlening	 	 	dienstverlening	dienstleistung	1201	1	1	 	 	dinstf@rle:nIN	 	1	1
 	tegenover	 	 	tegenover	gegenüber	1613	1	1	 	 	te:G@no:v@r	 	1	1
 	 	 	 	tegenwoordig	gegenwärtig	1200	1	1	 	 	te:G@nwo:rd@x	 	1	1
 	 	 	 	dik	dick	1220	1	1	 	 	dIk	 	1	1
 	structureel	 	 	structureel	strukturell	1926	7	2	 	 	strYktyre:l	 	2	2
 	 	 	 	duizend	tausend	901	1	1	 	 	d9yz@nt	 	1	1
 	 	 	 	twee	zwei	901	1	1	 	 	twe:	 	1	1
 	moest	 	 	gedwongen	gezwungen	1254	1	1	 	 	G@dwON@n	 	1	1
 	 	 	 	twintig	zwanzig	1236	1	1	 	 	twInt@x	 	1	1
 	twijfel	 	 	twijfel	zweifel	1201	1	1	 	 	twEif@l	 	1	1
 	dwing	 	 	dwingen	zwingen	1254	1	1	 	 	dwIN@n	 	1	1
 	 	huis	 	thuis	zuhause	901	1	1	 	 	t9ys	 	1	1
 	 	 	 	tussen	zwischen	1249	1	1	 	 	tYs@n	 	1	1
 	 	tussen	 	tussendoor	zwischendurch	1249	1	1	 	 	tYs@ndo:r	 	1	1
 	grensoverschrijdend!	grens	 	grensoverschrijdend!	grenzüberschreitend	1573	8	5	 	 	GrEnso:v@rsxrEid@nt	 	5	5
 	neem_over	nemen	 	overnemen	übernehmen	901	1	1	 	 	o:v@rne:m@n	 	1	1
 	over	 	 	over	über	901	1	1	 	 	o:v@r	 	1	1
 	over	 	 	over	über	901	1	1	 	 	o:v@r	 	1	1
 	over	 	 	over	über	901	1	1	 	 	o:v@r	 	1	1
 	over	 	 	over	über	901	1	1	 	 	o:v@r	 	1	1
 	blijven!	 	 	over!	vorbei	901	1	1	 	 	o:v@r	 	1	1
 	overdracht!	brengen	 	overbrengen!	übertragen	901	1	1	 	 	o:v@rbrEN@n	 	1	1
 	breng!	brengen	 	overbrengen!	übertragen	901	1	1	 	 	o:v@rbrEN@n	 	1	1
 	 	dag	 	overdag	tagsüber	1000	1	1	 	 	o:v@rdAx	 	1	1
 	ga_over	gaan	 	overgaan	übergehen	901	1	1	 	 	o:v@rGa:	 	1	1
 	overheid	 	 	overheid	staat	1485	1	1	 	 	o:v@rhEit	 	2	2
 	overheid_steun	overheid	 	overheidssteun	staatliche stütze	1485	1	1	 	 	o:v@rhEitst2:n	 	5	5
 	 	over	 	overheen	darüber	901	1	1	 	 	o:v@rhe:n	 	1	1
 	zoek	komen	 	overeenkomen met!	übereinstimmen	901	1	1	 	 	o:v@re:nko:m@n mEt	 	1	1
 	overeenkomst	komen	 	overeenkomst	abkommen	901	1	1	 	 	o:v@re:nkOmst	 	1	1
 	overeenkomst	stem	 	overeenstemming	übereinstimmung	901	1	1	 	 	o:v@re:nstEmIN	 	1	1
 	overeenkomstig	stem	 	overeenstemming	übereinstimmung	901	1	1	 	 	o:v@re:nstEmIN	 	1	1
 	 	komen	 	overkomen	herüberkommen	901	1	1	 	 	o:v@rkOm@n	 	1	1
 	overhandigen!	overhand	 	overhandigen!	übergeben	1285	1	1	 	 	o:v@rhAnd@G@n	 	1	1
 	laat_over	laten	 	overlaten	überlassen	1236	1	1	 	 	o:v@rla:t@n	 	1	1
 	overal	 	 	overal	überal	1240	1	1	 	 	o:v@rAl	 	1	1
 	overtuigd!	overtuig	 	overtuigd!	überzeugt	1357	1	1	 	 	o:v@rt9yxt	 	1	1
 	overtuigen	 	 	overtuigen	überzeugen	1357	1	1	 	 	o:v@rt9yG@n	 	1	1
 	nadenken	wegen	 	overwegen	überlegen	1201	1	1	 	 	o:v@rwe:G@n	 	1	1
 	overwegen!	wegen	 	overwegen!	erwägen	1201	1	1	 	 	o:v@rwe:G@n	 	1	1
 	algemene!	 	 	alomvattend	umfassend	1573	1	1	 	 	AlOmvAt@nt	 	1	1
 	 	 	 	beneden	unten	1236	1	1	 	 	b@ne:d@n	 	1	1
 	 	 	 	onder	unter	901	1	1	 	 	Ond@r	 	1	1
 	onder	 	 	onder	unter	901	1	1	 	 	Ond@r	 	1	1
 	onderbreken!	breken	 	onderbreken!	unterbrechen	1237	1	1	 	 	Ond@rbre:k@n	 	1	1
 	onderdeel	deel	 	onderdeel	teil	901	1	1	 	 	Ond@rde:l	 	1	1
 	onderhandel	handelen	 	onderhandelen	verhandelen	1236	1	1	 	 	Ond@rhAnd@l@n	 	1	1
 	ondernemen	nemen	 	ondernemen	unternehmen	901	1	1	 	 	Ond@rne:m@n	 	1	1
 	onderneming	nemen	 	onderneming	unternehmen	901	1	1	 	 	Ond@rne:mIN	 	1	1
 	oa!	ander	 	onder andere	unter anderen	901	1	1	 	 	Ond@rAnd@r@	 	1	1
 	onderzoek	zoeken	 	onderzoeken	untersuchen	901	1	1	 	 	Ond@rzuk@n	 	1	1
 	onderscheid!	scheiden	 	onderscheiden!	unterscheiden	1220	1	1	 	 	Ond@rsxEid@n	 	1	1
 	onderschrijven	schrijven	 	onderschrijven	unterschreiben	1236	2	2	 	 	Ond@rsxrEiv@n	 	2	2
 	veronderstellen!	 	 	veronderstellen!	voraussetzen	1784	1	1	 	 	v@rOnd@rstEl@n	 	1	1
 	ondersteunen	steunen	 	ondersteunen	unterstützen	1420	1	1	 	 	Ond@rst2:n@n	 	1	1
 	ondersteuning	steunen	 	ondersteuning	unterstützung	1420	1	1	 	 	Ond@rst2:nIN	 	1	1
 	afsluit!	streep	 	onderstrepen	unterstreichen	918	1	1	 	 	Ond@rstre:p@n	 	 	 
 	onderteken	teken	 	ondertekenen	unterzeichnen	901	1	1	 	 	Ond@rte:k@n@n	 	1	1
 	 	weg	 	onderweg	unterwegs	901	1	1	 	 	Ond@rwEx	 	1	1
 	onderwijs	onderwijzer	 	onderwijs	unterricht	1784	1	1	 	 	Ond@rwEis	 	1	1
 	 	 	 	ondertussen	inzwischen	1632	1	1	 	 	Ond@rtYs@n	 	1	1
 	onvoldoende!	voldaan	 	onvoldoende!	ungenügend	1350	1	1	 	 	OnvOldund@	 	1	1
 	gebrek!	 	 	onvoldoende!	unzureichend	1350	1	1	 	 	OnvOldund@	 	1	1
 	onmogelijk	mogelijk	 	onmogelijk	unmöglich	1201	1	1	 	 	Onmo:G@l@k	 	1	1
 	 	zin	 	onzin	unsinn	1201	1	1	 	 	OnzIn	 	1	1
 	 	 	 	lelijk	hässlich	1220	1	1	 	 	le:l@k	 	1	1
 	ontbreken	 	 	ontbreken	unterbrechen	1285	1	1	 	 	Ontbre:k@n	 	1	1
 	dat	dekken	 	ontdekken!	entdecken	901	1	1	 	 	OntdEk@n	 	1	1
 	ontvangen	vangen	 	ontvangen	empfangen	1279	1	1	 	 	OntfAN@n	 	1	1
 	 	 	 	onthouden	sich merken	1236	1	1	 	 	OnthAud@n	 	1	1
 	 	 	 	ontzettend	ungeheuer	1265	1	1	 	 	OntsEt@nt	 	1	1
 	 	relaxen	 	relaxed	relaxed	1950	7	2	 	 	rilEkst	 	7	2
 	ontstaan	 	 	ontstaan	entstehen	1265	1	1	 	 	Ontsta:n	 	1	1
 	ontwerp_resolutie	resolutie	 	ontwerpresolutie	entwurfsresolution	1549	6	2	 	 	OntwErprezolytsi	 	6	2
 	voorkomen	wijken	 	ontwijken	ausweichen	1201	1	1	 	 	OntwEik@n	 	1	1
 	ontwikkelingssamenwerking	ontwikkelen	 	ontwikkelingssamenwerking	entwicklungszusammenarbeit	1679	1	1	 	 	OntwIl@lINsa:m@nwErkIN	 	1	1
 	ontwikkelingsland	ontwikkelen	 	ontwikkelingsland	entwicklungsland	1679	1	1	 	 	OntwIk@lINgslAnt	 	1	1
 	ontwikkelen	 	 	ontwikkelen	entwickeln	1679	1	1	 	 	OntwIk@l@n	 	1	1
 	uur	 	 	uur	uhr	1201	6	3	 	 	yr	 	10	3
 	wille!	 	 	om wille van!	um willen	1838	1	1	 	 	OmwIl@vAn	 	1	1
 	plantaardig	 	 	vegetaal	vegetal	1777	6	2	 	 	veG@ta:l	 	2	2
 	 	 	 	wrijven	reiben	1201	1	1	 	 	vrEiv@n	 	1	1
 	kom_terug	komen	 	terugkomen	wiederkommen	901	1	1	 	 	t@rYxko:m@n	 	1	1
 	wie	 	 	wie	wer	901	1	1	 	 	wi	 	1	1
 	wapen	 	 	wapen	waffe	1237	1	1	 	 	wa:p@n	 	1	1
 	 	 	 	weer	wetter	1201	1	1	 	 	we:r	 	1	1
 	waar	 	 	waar	ware	1285	1	1	 	 	wa:r	 	1	1
 	 	 	 	warm	warm	1201	1	1	 	 	wArm	 	1	1
 	 	 	 	wanneer	wann	1201	1	1	 	 	wAne:r	 	1	1
 	wanneer	 	 	wanneer	wann	1300	1	1	 	 	wane:r	 	1	1
 	indien	 	 	indien	wenn	1284	1	1	 	 	Indin	 	1	1
 	wacht	 	 	wachten	warten	1201	1	1	 	 	wAxt@n	 	1	1
 	weiger	 	 	weigeren	verweigern	1289	1	1	 	 	wEiG@r@n	 	1	1
 	wens	 	 	wensen	wünschen	1285	1	1	 	 	wEns@n	 	1	1
 	wenselijk!	wens	 	wenselijk!	wünschenswert	1285	1	1	 	 	wEns@l@k	 	1	1
 	winst!	 	 	winst!	gewinn	1569	1	1	 	 	wInst	 	1	1
 	 	 	 	waar	wo	1237	1	1	 	 	wa:r	 	1	1
 	waarvan	van	 	waarvan	wovon	901	1	1	 	 	wa:rvAn	 	1	1
 	waarom	waar	 	waarom	warum	1237	1	1	 	 	wa:rOm	 	1	1
 	 	 	 	wezen	sein	1200	1	1	 	 	wez@n	 	1	1
 	zijn	 	 	zijn	sein	1200	1	1	 	 	zEin	 	1	1
 	wezenlijk	wezen	 	wezenlijk	wesentlich	1265	1	1	 	 	we:z@nl@k	 	1	1
 	 	 	 	vandaan	weg	1105	1	1	 	 	vAnda:n	 	1	1
 	 	 	 	weg	weg	1254	1	1	 	 	wEx	 	1	1
 	wij	 	 	wij	wir	901	1	1	 	 	wEi	 	1	1
 	 	gaan	 	weggaan	weggehen	901	1	1	 	 	wExa:n	 	1	1
 	 	gooien	 	weggooien	wegwerfen	1350	1	1	 	 	wExo:i@n	 	1	1
 	 	 	 	wagen	wagen	1291	1	1	 	 	wa:G@n	 	1	1
 	neem_weg	nemen	 	wegnemen	wegnehmen	901	1	1	 	 	wExne:m@n	 	1	1
 	 	 	 	wakker	wach	1201	1	1	 	 	wAk@r	 	1	1
 	wekken	 	 	wekken	wecken	1250	1	1	 	 	wEk@n	 	1	1
 	 	 	 	wennen	gewöhnen	1287	1	1	 	 	wEn@n	 	1	1
 	woon	 	 	wonen	wohnen	901	1	1	 	 	wo:n@n	 	1	1
 	weer	 	 	weer	wider	901	1	1	 	 	we:r	 	1	1
 	weer	 	 	weer	wieder	901	1	1	 	 	we:r	 	1	1
 	herhalen	halen	 	herhalen	wiederholen	1265	1	1	 	 	hErha:l@n	 	1	1
 	 	kennen	 	herkennen	erkennen	901	1	1	 	 	hErkEn@n	 	1	1
 	daadwerkelijk	werkelijk	 	daadwerkelijk	tatsächlich	1400	1	1	 	 	da:twErk@l@k	 	1	1
 	 	 	 	werkelijk	wirklich	1400	1	1	 	 	wErk@l@k	 	1	1
 	werkelijk	werkelijkheid	 	werkelijk	wirklich	1400	1	1	 	 	wErk@l@k	 	1	1
 	werkelijkheid	 	 	werkelijkheid	wirklichkeit	1400	1	1	 	 	wErk@l@khEit	 	1	1
 	terug	 	 	terug	zurück	1376	1	1	 	 	t@rYx	 	1	1
 	wederopbouw	bouwen	 	wederopbouw	wiederaufbau	901	1	1	 	 	we:d@rOpbAu	 	1	1
 	wetgeving	wet	 	wetgeving	gesetzgebung	901	1	1	 	 	wEtxe:vIN	 	1	1
 	 	 	 	wedstrijd	wettkampf	1650	8	1	 	 	wEtstrEit	 	1	1
 	 	 	 	wijd	weit	1201	1	1	 	 	wEit	 	1	1
 	uitgebreid	vatten	 	veelomvattend	viel umfassend	1477	1	1	 	 	ve:lOmvAt@nt	 	1	1
 	wijzen	 	 	wijzen	zeigen	901	1	1	 	 	wEiz@n	 	1	1
 	waarde	waard	 	waarde	wert	1236	1	1	 	 	wa:rd@	 	1	1
 	echt!	 	 	echt!	wirklich	901	1	1	 	 	Ext	 	1	1
 	waar	 	 	waar	WAHR	1201	1	1	 	 	wa:r	 	1	1
 	 	waar	 	waarschijnlijk	wahrscheinlich	1236	1	1	 	 	wa:rsxEinl@k	 	1	1
 	 	 	 	nat	nass	901	1	1	 	 	nAt	 	1	1
 	 	 	 	wijk	viertel	1254	2	2	 	 	wEik	 	1	1
 	week	 	 	week	woche	1236	1	1	 	 	we:k	 	1	1
 	inmiddels	 	 	inmiddels	mittlerweile	1642	1	1	 	 	InmId@ls	 	1	1
 	terwijl	 	 	terwijl	während	1629	1	1	 	 	t@rwEil	 	1	1
 	wild!	 	 	wild!	wild	1174	1	1	 	 	wIlt	 	1	1
 	 	 	 	wind	Wind	1201	1	1	 	 	wInt	 	1	1
 	winnen!	 	 	winnen	gewinnen	1237	1	1	 	 	wIn@n	 	1	1
 	 	 	 	winter	winter	1236	1	1	 	 	wInt@r	 	1	1
 	 	 	 	zeker	sicher	1201	2	2	 	 	ze:k@r	 	2	2
 	zeker	 	 	zeker	sicher	1201	2	2	 	 	ze:k@r	 	2	2
 	zeker	 	 	zeker	sicherlich	1201	2	2	 	 	ze:k@r	 	2	2
 	zekere	 	 	zeker	gewiss	1201	2	2	 	 	ze:k@r	 	1	1
 	zekerheid	zeker	 	zekerheid	sicherheit	1201	2	2	 	 	ze:k@rhEit	 	2	2
 	 	 	 	wiskunde	mathematik	1711	1	1	 	 	wIskYnd@	 	2	3
 	 	 	 	wit	weiss	1236	1	1	 	 	wIt	 	1	1
 	weten	 	 	weten	wissen	901	1	1	 	 	we:t@n	 	1	1
 	wetenschap	 	 	wetenschap	wissenschaft	1300	1	1	 	 	we:t@nsxAp	 	1	1
 	wetenschappelijk	wetenschap	 	wetenschappelijk	wissenschaftlich	1300	1	1	 	 	we:t@nsxAp@l@k	 	1	1
 	witboek	 	 	witboek	weissbuch	901	1	1	 	 	 	 	1	1
 	wijze	 	 	wijze	weise	1201	1	1	 	 	wEiz@	 	1	1
 	 	 	 	worm	Wurm	1201	1	1	 	 	wOrm	 	1	1
 	 	 	 	woud	Wald	901	1	1	 	 	wAut	 	1	1
 	 	 	 	wel	wohl	1236	1	1	 	 	wEl	 	1	1
 	wel	 	 	wel	wohl	1236	1	1	 	 	wEl	 	1	1
 	willen	 	 	willen	wollen	901	1	1	 	 	wIl@n	 	1	1
 	 	 	 	wolk	Wolke	901	1	1	 	 	wOlk	 	1	1
 	welkome!	 	 	welkom!	willkommen	1260	1	1	 	 	wElkOm	 	1	1
 	 	 	 	want	denn	901	1	1	 	 	wAnt	 	1	1
 	want	 	 	want	denn	901	1	1	 	 	wAnt	 	1	1
 	want	 	 	want	denn	901	1	1	 	 	wAnt	 	1	1
 	 	 	 	was	wäsche	901	1	1	 	 	wAs	 	1	1
 	 	 	 	wassen	waschen	901	1	1	 	 	wAs@n	 	1	1
 	iets	 	 	iets	etwas	1201	1	1	 	 	its	 	1	1
 	wat	 	 	wat	was	901	1	1	 	 	wAt	 	1	1
 	 	 	 	wat	was	901	1	1	 	 	wAt	 	1	1
 	wereld	 	 	wereld	welt	901	1	1	 	 	we:r@lt	 	1	1
 	raar	wonder	 	wonderlijk	wunderlich	901	1	1	 	 	wOnd@rl@k	 	1	1
 	worden	 	 	worden	werden	901	1	1	 	 	wOrd@n	 	1	1
 	waard	 	 	waard	wert	1236	1	1	 	 	wa:rt	 	1	1
 	waarderen!	waard	 	waarderen!	werten	1236	1	1	 	 	wa:rde:r@n	 	1	1
 	werkgelegenheid	werk	 	werkgelegenheid	arbeitsplätze	901	1	1	 	 	wErkx@le:G@nhEit	 	1	1
 	baan	werk	 	werkgelegenheid	arbeitsmögligkeit	901	1	1	 	 	wErkx@le:G@nhEit	 	1	1
 	werkgroep	groep	 	werkgroep	arbeitsgruppe	1618	6	9	 	 	wErkxrup	 	5	9
 	werken	 	 	werken	arbeiten	901	1	1	 	 	wErk@n	 	1	1
 	werkloosheid	werk	 	werkloosheid	arbeitslosigkeit	901	1	1	 	 	wErk@lo:shEit	 	1	1
 	werknemer	werk	 	werknemer	arbeitnehmer	901	1	1	 	 	wErkne:m@r	 	1	1
 	werkzaamheid	werk	 	werkzaamheid	fleiss	901	1	1	 	 	wErksa:mhEit	 	1	1
 	 	 	 	moe	müde	1201	1	1	 	 	mu	 	1	1
 	houd	achten	 	in acht nemen!	berücksichtigen	1265	1	1	 	 	In Axt ne:m@n	 	1	1
 	industrie	 	 	industrie	industrie	1540	6	2	 	 	Indystri	 	6	2
 	 	eens	 	opeens	plötzlich	1265	1	1	 	 	Ope:ns	 	1	1
 	uniforme!	 	 	uniform!	einheitlich	1668	6	2	 	 	ynifOrm	 	1	1
 	universeel	 	 	universeel	universell	1521	6	2	 	 	ynivErze:l	 	2	2
